Month,Handle,Revenue,Hold,Taxes,State
October 2018,"$11,147,951","$854,974",7.7%,"$941,937",West Virginia
November 2018,"$13,826,231","$1,207,363",8.7%,"$906,780",West Virginia
December 2018,"$15,183,234","$2,396,963",15.8%,"$1,178,774",West Virginia
January 2019,"$19,740,035","$1,400,944",7.1%,"$746,413",West Virginia
February 2019,"$16,845,338","$228,286",1.4%,"$548,490",West Virginia
March 2019,"$15,276,806","$1,837,732",12.0%,"$979,656",West Virginia
April 2019,"$10,978,040","$699,185",6.4%,"$353,645",West Virginia
May 2019,"$9,429,073","$719,098",7.6%,"$266,819",West Virginia
June 2019,"$7,925,849","$425,216",5.4%,"$184,606",West Virginia
July 2019,"$6,944,761","$694,934",10.0%,"$350,743",West Virginia
August 2019,"$11,563,468","$1,536,864",13.3%,"$407,619",West Virginia
September 2019,"$27,508,921","$4,119,457",15.0%,"$1,176,897",West Virginia
October 2019,"$32,833,393","$3,197,821",9.7%,"$1,084,692",West Virginia
November 2019,"$35,268,743","$1,884,367",5.3%,"$1,319,957",West Virginia
December 2019,"$34,159,637","$2,709,585",7.9%,"$1,075,855",West Virginia
January 2020,"$39,140,547","$3,035,253",7.8%,"$1,123,159",West Virginia
February 2020,"$40,914,714","$-397,120",-1.0%,"$340,008",West Virginia
March 2020,"$14,901,577","$1,118,217",7.5%,"$292,550",West Virginia
April 2020,"$2,465,138","$129,540",5.3%,"$12,954",West Virginia
May 2020,"$5,466,523","$576,709",10.5%,"$58,916",West Virginia
June 2020,"$6,147,910","$541,070",8.8%,"$132,159",West Virginia
July 2020,"$15,072,228","$1,522,249",10.1%,"$307,630",West Virginia
August 2020,"$45,185,356","$2,294,328",5.1%,"$802,836",West Virginia
September 2020,"$67,610,819","$4,129,595",6.1%,"$979,149",West Virginia
October 2020,"$49,997,860","$3,950,324",7.9%,"$1,001,548",West Virginia
November 2020,"$52,271,787","$4,886,566",9.3%,"$1,534,920",West Virginia
December 2020,"$61,566,896","$5,499,992",8.9%,"$2,270,979",West Virginia
January 2021,"$57,103,775","$4,891,256",8.6%,"$1,172,935",West Virginia
February 2021,"$38,015,260","$1,024,272",2.7%,"$468,878",West Virginia
March 2021,"$45,917,290","$4,311,297",9.4%,"$739,658",West Virginia
April 2021,"$28,995,033","$2,241,951",7.7%,"$969,756",West Virginia
May 2021,"$28,264,642","$2,928,370",10.4%,"$528,480",West Virginia
June 2021,"$28,054,400","$3,318,278",11.8%,"$1,228,294",West Virginia
July 2021,"$21,290,275","$2,295,743",10.8%,"$545,011",West Virginia
August 2021,"$26,131,251","$2,685,271",10.3%,"$573,628",West Virginia
September 2021,"$52,193,627","$6,128,575",11.7%,"$989,354",West Virginia
October 2021,"$68,074,615","$3,160,579",4.6%,"$1,430,931",West Virginia
November 2021,"$88,190,136","$6,983,136",7.9%,"$3,116,045",West Virginia
December 2021,"$64,710,557","$5,159,229",8.0%,"$1,647,603",West Virginia
January 2022,"$65,125,042","$4,528,101",7.0%,"$1,506,172",West Virginia
February 2022,"$48,476,816","$1,904,490",3.9%,"$583,439",West Virginia
March 2022,"$55,672,438","$3,117,541",5.6%,"$1,786,015",West Virginia
April 2022,"$38,655,331","$3,067,780",7.9%,"$740,689",West Virginia
May 2022,"$40,439,679","$3,748,227",9.3%,"$712,092",West Virginia
June 2022,"$30,145,409","$2,066,930",6.9%,"$492,294",West Virginia
July 2022,"$25,769,135","$2,706,044",10.5%,"$411,760",West Virginia
August 2022,"$28,553,358","$3,455,974",12.1%,"$466,837",West Virginia
September 2022,"$49,859,709","$7,217,919",14.5%,"$1,153,443",West Virginia
October 2022,"$56,968,266","$5,427,011",9.5%,"$950,520",West Virginia
November 2022,"$72,947,153","$5,521,747",7.6%,"$836,902",West Virginia
December 2022,"$58,705,514","$8,060,617",13.7%,"$1,139,022",West Virginia
January 2023,"$49,384,637","$4,019,360",8.1%,"$710,621",West Virginia
February 2023,"$39,740,983","$2,726,640",6.9%,"$552,899",West Virginia
March 2023,"$45,538,667","$4,469,377",9.8%,"$859,136",West Virginia
April 2023,"$40,827,987","$3,107,176",7.6%,"$498,267",West Virginia
May 2023,"$35,140,816","$3,849,531",11.0%,"$577,577",West Virginia
June 2023,"$23,695,286","$2,053,727",8.7%,"$395,497",West Virginia
July 2023,"$22,301,062","$2,719,702",12.2%,"$363,589",West Virginia
August 2023,"$23,959,192","$2,595,871",10.8%,"$443,391",West Virginia
September 2023,"$44,472,879","$4,333,428",9.7%,"$719,185",West Virginia
October 2023,"$47,737,777","$6,376,269",13.4%,"$1,411,764",West Virginia
November 2023,"$56,419,080","$5,155,090",9.1%,"$1,649,340",West Virginia
December 2023,"$54,009,052","$6,317,472",11.7%,"$1,587,084",West Virginia
January 2024,"$50,562,352","$6,472,412",12.8%,"$971,084",West Virginia
February 2024,"$39,271,363","$3,545,481",9.0%,"$780,226",West Virginia
March 2024,"$47,219,129","$4,411,150",9.3%,"$921,618",West Virginia
April 2024,"$36,508,941","$3,729,072",10.2%,"$576,448",West Virginia
May 2024,"$32,951,615","$3,707,617",11.3%,"$505,848",West Virginia
June 2024,"$27,404,227","$3,417,618",12.5%,"$894,193",West Virginia
July 2024,"$23,911,409","$3,026,553",12.7%,"$386,098",West Virginia
August 2024,"$28,418,980","$4,139,945",14.6%,"$702,598",West Virginia
September 2024,"$49,846,374","$7,621,383",15.3%,"$1,229,800",West Virginia
October 2024,"$56,009,466","$4,873,697",8.7%,"$849,733",West Virginia
November 2024,"$58,674,358","$7,179,489",12.2%,"$1,600,379",West Virginia
December 2024,"$54,636,599","$3,873,233",7.1%,"$690,719",West Virginia
January 2025,"$52,652,101","$6,267,271",11.9%,"$802,647",West Virginia
February 2025,"$38,329,029","$4,259,018",11.1%,"$938,801",West Virginia
March 2025,"$51,498,749","$2,654,302",5.2%,"$582,517",West Virginia
April 2025,"$37,293,218","$4,133,529",11.1%,"$490,653",West Virginia
May 2025,"$32,450,942","$4,729,648",14.6%,"$560,647",West Virginia
June 2025,"$26,799,032","$4,004,448",14.9%,"$497,218",West Virginia
July 2025,"$23,057,019","$3,199,430",13.9%,"$386,433",West Virginia
Total,"$3,047,617,943","$282,521,883",9.3%,"$69,306,058",West Virginia
September 2021,"$6,242,469","$954,416",15.3%,"-$12,398",Wyoming
October 2021,"$10,847,657","$881,200",8.1%,"$16,021",Wyoming
November 2021,"$10,973,008","$1,363,696",12.4%,"$86,499",Wyoming
December 2021,"$12,285,012","$813,504",6.6%,"$21,792",Wyoming
January 2022,"$13,977,632","$1,098,460",7.9%,"$46,565",Wyoming
February 2022,"$10,301,603","$722,631",7.0%,"$18,824",Wyoming
March 2022,"$12,704,938","$1,101,236",8.7%,"$44,806",Wyoming
April 2022,"$9,995,920","$1,007,796",10.1%,"$51,187",Wyoming
May 2022,"$9,340,833","$1,011,714",10.8%,"$53,163",Wyoming
June 2022,"$7,322,852","$673,269",9.2%,"$38,036",Wyoming
July 2022,"$7,246,352","$680,740",9.4%,"$38,365",Wyoming
August 2022,"$10,990,904","$1,237,815",11.3%,"$85,672",Wyoming
September 2022,"$13,575,173","$1,932,519",14.2%,"$115,550",Wyoming
October 2022,"$17,275,317","$2,039,620",11.8%,"$115,893",Wyoming
November 2022,"$16,702,867","$1,478,158",8.8%,"$100,009",Wyoming
December 2022,"$15,087,739","$1,803,272",12.0%,"$135,101",Wyoming
January 2023,"$14,339,351","$1,587,273",11.1%,"$94,081",Wyoming
February 2023,"$11,591,163","$1,106,141",9.5%,"$54,296",Wyoming
March 2023,"$14,777,639","$1,837,412",12.4%,"$130,677",Wyoming
April 2023,"$12,623,675","$1,264,212",10.0%,"$82,848",Wyoming
May 2023,"$12,778,371","$1,306,929",10.2%,"$81,448",Wyoming
June 2023,"$9,483,450","$775,389",8.2%,"$37,705",Wyoming
July 2023,"$8,145,480","$998,740",12.3%,"$68,363",Wyoming
August 2023,"$10,464,584","$1,207,821",11.5%,"$84,103",Wyoming
September 2023,"$19,259,607","$1,525,986",7.9%,"$51,752",Wyoming
October 2023,"$21,234,828","$2,271,665",10.7%,"$141,087",Wyoming
November 2023,"$18,525,420","$1,562,756",8.4%,"$96,471",Wyoming
December 2023,"$19,023,734","$1,849,624",9.7%,"$139,849",Wyoming
January 2024,"$20,272,552","$2,662,550",13.1%,"$177,183",Wyoming
February 2024,"$15,511,286","$1,946,594",12.5%,"$114,530",Wyoming
March 2024,"$17,690,741","$1,718,721",9.7%,"$112,306",Wyoming
April 2024,"$15,428,621","$1,499,242",9.7%,"$94,165",Wyoming
May 2024,"$12,506,784","$1,664,699",13.3%,"$115,659",Wyoming
June 2024,"$10,886,389","$1,080,628",9.9%,"$61,646",Wyoming
July 2024,"$9,721,357","$1,503,414",15.5%,"$104,057",Wyoming
August 2024,"$12,202,468","$1,593,257",13.1%,"$116,181",Wyoming
September 2024,"$22,875,228","$2,953,222",12.9%,"$144,962",Wyoming
October 2024,"$24,450,136","$1,927,422",7.9%,"$95,613",Wyoming
November 2024,"$22,824,032","$3,422,167",15.0%,"$241,071",Wyoming
December 2024,"$25,236,214","$838,736",3.3%,"$28,494",Wyoming
January 2025,"$25,274,561","$2,896,369",11.5%,"$171,278",Wyoming
February 2025,"$16,831,678","$2,106,645",12.5%,"$139,552",Wyoming
March 2025,"$20,936,441","$1,140,417",5.4%,"$50,881",Wyoming
April 2025,"$15,842,969","$1,795,453",11.3%,"$117,519",Wyoming
May 2025,"$14,993,382","$2,070,033",13.8%,"$151,108",Wyoming
June 2025,"$14,312,005","$2,022,373",14.1%,"$153,910",Wyoming
July 2025,"$11,643,232","$1,286,796",11.1%,"$96,032",Wyoming
Total,"$686,557,659","$72,222,735",10.5%,"$4,303,911",Wyoming
